metric,lens,percentile,elite90_flag,low15_flag,playbook_lens,stat_category,signal
tov,season,18.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,52.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,41.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,67.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,5.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,52.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,45.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,17.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,80.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,10.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,48.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,40.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,70.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,97.6,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,66.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,86.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,94.8,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,69.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,50.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,35.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,21.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,9.6,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,51.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,36.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,17.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,62.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,12.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,93.8,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,49.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,35.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,3.3,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,10.0,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,11.0,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,32.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,80.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,87.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,9.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,23.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,15.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,69.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,94.3,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,54.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,36.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,80.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,32.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,21.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,38.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,98.0,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,87.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,34.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,32.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,42.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,86.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,35.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,8.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,14.4,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,62.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,25.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,81.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,98.4,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,22.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,98.3,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,92.7,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,94.1,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,98.2,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,3.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,94.0,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,9.3,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,3.6,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,62.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,73.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,88.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,26.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,53.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,41.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,92.2,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,86.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,48.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,37.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,61.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,68.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,43.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,67.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,77.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,63.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,24.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,11.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,2.3,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,98.1,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,31.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,59.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,7.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,82.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,40.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,84.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,57.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,79.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,58.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,6.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,32.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,21.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,42.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,38.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,16.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,72.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,89.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,55.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,35.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,93.8,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,56.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,12.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,80.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,70.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,51.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,65.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,87.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,30.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,30.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,33.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,27.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,99.2,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,50.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,49.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,52.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,45.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,47.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,74.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,96.8,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,96.0,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,63.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,51.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,75.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,19.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,3.2,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,54.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,3.9,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,71.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,5.6,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,20.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,24.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,39.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,79.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,27.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,14.4,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,15.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,83.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,73.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,46.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,0.4,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,64.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,13.7,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,22.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,8.9,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,23.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,34.6,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,28.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,90.7,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,91.3,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,70.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,4.6,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,1.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,18.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,15.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,44.7,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,76.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,82.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,69.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,20.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,75.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,36.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,95.2,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,69.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,90.2,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,17.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,5.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,10.4,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,17.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,9.8,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,73.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,13.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,39.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,97.3,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,61.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,33.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,94.4,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,81.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,62.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,76.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,9.4,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,64.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,23.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,99.8,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,84.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,93.1,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,37.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,46.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,46.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,94.8,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,10.8,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,17.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,60.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,28.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,22.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,84.2,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,95.5,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,66.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,18.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,8.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,1.5,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,1.7,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,8.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,72.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,78.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,89.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,10.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,58.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,14.0,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,29.1,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,20.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,78.5,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,92.9,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,8.4,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,35.0,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,33.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,98.7,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,78.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,65.4,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,73.9,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,65.3,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,8.3,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,88.8,0,0,Contract/Valuation,Turnovers,Neutral
tov,season,92.9,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
tov,season,0.1,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,0.0,0,1,Contract/Valuation,Turnovers,CONCERN (<=15th)
tov,season,98.6,1,0,Contract/Valuation,Turnovers,ELITE (>=90th)
stl,season,85.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,90.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,76.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,25.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,27.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,51.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,61.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,81.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,67.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,48.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,72.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,94.2,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,97.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,75.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,39.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,89.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,99.2,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,84.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,63.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,37.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,54.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,29.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,43.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,73.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,31.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,78.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,18.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,42.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,95.4,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,35.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,71.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,45.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,68.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,59.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,22.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,88.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,12.0,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,30.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,50.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,58.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,47.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,81.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,36.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,65.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,53.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,82.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,10.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,17.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,1.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,24.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,77.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,6.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,40.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,57.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,93.0,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,45.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,7.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,34.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,8.5,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,38.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,5.4,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,15.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,12.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,70.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,46.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,65.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,19.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,86.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,68.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,79.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,52.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,15.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,32.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,87.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,60.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,49.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,24.2,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,11.1,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,23.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,9.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,91.7,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,57.8,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,13.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,3.5,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,6.1,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,41.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,2.9,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,20.9,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,14.6,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,0.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,38.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,26.7,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,64.1,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,56.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,20.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,96.9,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,55.6,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,96.3,1,0,Contract/Valuation,Defense / Activity,ELITE (>=90th)
stl,season,9.7,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,4.8,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
stl,season,20.0,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,21.4,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,16.5,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,33.3,0,0,Contract/Valuation,Defense / Activity,Neutral
stl,season,1.2,0,1,Contract/Valuation,Defense / Activity,CONCERN (<=15th)
